Data,Sentiment
আমার দেখা এই ঈদ এর সবচেয়ে  বাজে নাটক৷ কোন  নাই কিছু নাইবাল বানাইসে,0
সটার জলসা টাইপের নাটক,0
অামার দেখা বেসট টেলিফিলম  কোটি মাইলফলকের দবারপরানতে অগরিম কনগরেটস  ভিউস,1
এক কথায় অসাধারন সতযি অপূরবের নাটক গুলো আর নাটকের পতযেকটা দাপ অনেক অনেক দারুন,1
বালের নাটক মানুষ  বছরে কলেজ অনারস মাসটারস সব শেষ কইরা কোমপানির এমডি হইয়া যায় বলদ সকরিপট রাইটার সটোরি রাইটার ডিরেকটর নিজেও পাগল আমাগোরেও পাগল পাইসে মাথায় গু ছাড়া কিছু আছে,0
এক কথায় জঘনয গু দেখতেও এত খারাপ হয় না ছিহ  ছিহ থুতু মারি এই নাটকের হোগায় মোশাররাফ করিম ভাই তুই অফ যা পলিজ বরতমান সময়ে তুই একটা কীট বাংলা নাটক ধবংস করতাছস,0
নাটকটা অসাধারণ মেসেজ ভাল তবে সমসযা হল আমরা অনযের ভালতব নিয়ে পরশংসা করি কিনতু নিজে ভাল হই না,1
অপূরব মানে অসাধারন বাংলাদেশে যদি কেউ থাকে তাহোলে এক জন আছে অপূরব  মাল একটা,1
আসলে ভালো লাগছে নাটক মিষটি দুষট ভালোবাসা,1
কঠিন জিনিস,1
ভোদাই মারকা নাটকতাহসানের ফালতু নাটক,0
বহুদিন  পর  রাত জেগে চরম  ফালতু একটা  নাটক  দেখলাম,0
অসাধারণ একটা নাটক,1
বাসতব সমমত একটা নাটক তৈরী করেছে সময় উপযোগী নাটক বরতমান সমাজে এসব কাজই সব সময় হচছে সমাজটাকে তারা নসট করে ফেলেছে সমাজটাকে গিলে খাচছে তারা পরতি সেকেনডে সেকেনডে মুখের উপর কারো দোষ বললেই আপনি বেয়াদব কিনতু আসলেই আপনি বেয়াদব না আপনিই সঠিক কিনতু সমাজ আপনাকেই ভুল বুঝবে কারন সমাজ সতযের সাথে নাই সমাজের সবাই ভয়ের ভিতরে বসবাস করছে বাননাহ ভাইর দুরগা পূজার সবচেয়ে বড় উপহার ছিলো এই নাটক আফরান নিশো ভাইর অভিনয় ছিলো সেরা এবারের পূজোয় সেরা একটা নাটক পেয়েছি আমরা অনেক কিছুই শিখার ছিলো নাটকে,1
আমার দেখা সেরা নাটক,1
মাদার চোদ পরিচালক সব পালতু সব আঁটিস,0
অপূরব অনেক ভাল অভিনয় করছে ধনযবাদ ভাই,1
মন থেকে দোয়া করি জয় হক এমন ভালবাসার  এর সেরা নাটক  আর মিজানুর রহমান আরিয়ান ভাই আপনাকে ধননবাদ দিয়ে ছোট করতে চাই না আপনার পরতি অভিরাম ভালবাসা,1
অনেক খারাপ হয়ে গেছে নিসুর মেয়ে নিয়ে,0
এই নাটকটা তেমন ভালো লাগেনাইঅপরয়োজনীয় কথা বারতা এবং যৌনতা সংকরানত বযাপার আছে,0
আপু তোমার নাটকে মুভমেনট টা অনেক ভালো ছিলনিসু ভাইয়াকে অনেক ধনযবাদ এইরকম একটা নাটক আমাদের উপহার দেওয়ার জনয,1
আসুন আমরা পাঁচ ওয়াকত নামাজ পড়ি সুসথ সুনদর নবীর আরদশে জীবন গড়ী,1
শেষটা ভালো হয় নাই,0
এত সুনদর গলপ এত সুনদর অভিনয় দিন দিন আপনারা দুইজন বাংলা নাটককে অনেক উচচতায় নিয়ে যাচচেন শেষটা মেনে নেওয়ার মতনা ভালোবাসার এমন পরিনতি মেনে নেওয়া  যায়না,1
বাংলাদেশের নাটক পৃথিবীরর সেরা নাটক,1
ছেলের কযারেকটরম ছেলেরই মানায়  মেয়েদের মানায় না এখানে ছেলেদের বলদ হিসাবে উপসথাপন করা হয়েছে পরিচালক ভাইয়ের দৃষটি আকরষণ করছি পরবরতীতে এই ভাবে নাটক না করার,0
নাটকের কাহীনীটা সতযিই অসাধারন,1
অসাধারণ একটি নাটক কমেডি সাসপেনস আর ভালোবাসার ইমোশনের এক অসাধারণ মেলবনধন,1
কিছু ভালোবাসার কথা কখনো কাউকে বলা হয় না না বলাই থেকে যায়,1
সতযিই অসাধারণ নাটক,1
অসাধারণ,1
যে নিরমাতা নাটকে অশরাবয গালিগালাজ বযবহার করেন তিনি নিঃসনদেহে বিকারগরসত দিন দিন বাংলা নাটক তার পুরাতন ঐতিহয হারাচছে  দুঃখজনক ,0
অপূরব ভাই আর আরিয়ান ভাই খুব ভালো কাজ করেন,1
এর আমার দেখা সেরা নাটক এইটাআউটসটযানডিং পারফরমযানস,1
হাসিকাননা সব মিলিয়ে অসাধারণ হয়েছে,1
অনেক সুনদর একটা নাটক ফানি ও ইমোশন দুরদানত একটা শরটফিলম ফযামিলির মধযে জানাজানি হলে ভালো হতো,1
এই নাটকটা জে লিখছে ও গাজা খাইয়া লিখছে,0
এই নাটকের টু ড়িস নাই,1
সেই একই কনসেপট বোরিং কাহিনী নাই দুঃখিত বুলশীট বানায়ছেন,0
মিনিট সেটনটা সেই খারাপলাগছে,0
থারডকলাশ নাটক,0
টা বেশি ভালো হয় নাই,0
নাটক টা অপূরব   আমার চোখের জল এখনো থামাতে পারছি না আমি একটা সনতান কি করে এতোটা নিষঠুর হতে পারে যে মা বাবা তার জনয সব কিছু শেষ করে তাকে গড়ে দিলো আর শেষ জীবন এ তাদের কেই একা ফেলে চলে গেলো  এখন কার সময় এ দিন দিন এইগুলো আরও বেশি দেখা যাচছে এটা খুব বড়ো একটা অপরাধ এটার জনযও একটা আইন খুব ই জরুরি যেটাতে খুব ই কঠোর শাসতি দেওয়া হবে নয় দিনে দিনে বেশি থেকে বেশি তর মা বাবা শেষ বয়স এ এসে এরকম একা হয়ে পড়বে,1
ভালবাসা ভালবাসে শুধুই তাকে ভালবেসে ভালবাসাকে বেধে যে রাখে,1
নাটকটা অনেক অনেক ভালো লাগচেবিশেষ করে খুশি আপুরবাসতবটা তুলে ধরছেএমন তো হয় মাঝে মাঝে সমাজে,1
এক কথায় অসাধারণ,1
এত সনদর নাটক উপহার দেওয়ার জনয,1
ফালতু নাটক,0
আমি মূগধ হয়ে গেছিনাটকটা না দেখলে বুঝতাম নাএকে বলে ভালোবাসা,1
অসাধারণ হয়েছে খুব ভালো লেগেছে,1
অসাধারণ নাটক,1
বৃনদাবন দাস এর কাজগুলো সবসময় ভাল লাগার হয়আর শেখার অনেক কিছু থাকে,1
ভাল লাগছে,1
লাসট মোমেনটস অনেক কষটের ছিল কি হবে সনতানের এতো বড় বড় ডিগরি অরজন করে শেষ সময়ে মা বাবার সেবা না করতে পারলে তাই সনতান কে ইংলিশ মিডিয়ামে না দিয়ে ইসলামী শিকষায় শিকষিত করুন আললাহ আমাদের সবাইকে সঠিক পথে চলার তৌফিক দিন আমিন,1
নিশু ভাইকে দাড়িতে আর মাথায় নামাযের টুপিতে খুবই সুনদর লাগে,1
তিশা খাণগীর জনয নাটকে মন বসেনা,0
অসাধারণ ছিলো নাটক টা,1
অসাধারণ নাটক,1
এক কথায়   নাটক,1
খুব সুনদর একটা নাটক য় পারট করেন,1
আমাদের সিনেমার ডিরেকটর দের এসব দেখে কিছু শেখা উচিতআর কতকাল আমাদের চিট করে যাবেন উনারাআমার রেটিং  ,0
সতযি অসাধারন ছেলেরা এমনি,1
হামোশারফ করিমকে নিয়ে বলছিপরতযেক নাটকে তার আচরন আর চরিতর এমন থাকে সে সবসময় লিডার লিডারএই ধরনের একঘেয়েমি জিনিস মানুষ আর খায় না ভাইজীবন ভিততিক অভিনয় করেনসেখানে আপনার চরিতর যে কোন কিছু হতে পারেসবসময় সে নেতা আর কিছু সাঙগ পাঙগ থাকে তারা তারে তেল মারতে মারতে আকাশে উঠায়বালের যততসব,0
অসাধারণ এক কথায়,1
নাটক টি আমার কাছে খুব ভাল লাগেছে আপনাদের যাদের ভাল লেগেছে লাইক কমেনটস দিয়ে আশা করি অবশযই সাপোরট করবেন,1
পৃথিবীর সবচেয়ে সেরা নাটক,1
এই নাটকে যারা ডিসলাইক দেয় তারা নিশচিত হিরো আলমের ফযান  এক কথায় অসাধারন নাটক ছিলো এটা ,1
অনেক সুনদর দেখে মনটা ভাল হয়ে গেছে,1
এমন বাজে নাটকে শামীম ভাই অভিনয় করা মানায় না,0
অসাধারন জুটি  পাসা পাসি অবিনয় সেই লাগে ভাই কুয়েত,1
বদমাইশি নষটামি,0
অসাধারন নিশু ভাই এর নাটক সবচেয়ে বেসট বস নিশু,1
অসাধারন শেষ দৃশয টাখুব বলে লেগেছে,1
মিনিট মোটেও ভালো লাগি নি ,0
ছাতরীর অভিনয় টা ফালতু অতিরিকত নেকামি করছে,0
ফালতু একটা নাটক যততসব ফাউল,0
বাংলাদেশে এত সুনদর সুনদর নাটক থাকতে মানুষ কেন যে ভারতের সিলিয়েল গুলো নিয়ে পরে থাকেএটা আমার মাথায় আসে নাইরফান  তিশার জুটি অনেক সুনদর মানাই,1
আরিয়ান ভাই আপনার তুলনায় হয় নাবার বার এতো সুনদর নাটক উপহার দেওয়ার জনয,1
অনেক দিন পরে ভালো একটা নাটক দেখলাম,1
মিজানুর রহমান আরিয়ানের আরেকটি মাসটারপিস এক কথায় অসাধারণ,1
ডিরেকটর  বলদ মারকা,0
আ খ ম হাসান একজন ভাল অভিনেতা তার অভিনয় খুবিই ভালো লাগে,1
অনেক ভালো লাগলো,1
ফালতু নাটক,0
তুমি বেষট একটর বস আরিফিননিশু,1
নাটক টা দেখলাম অসাধারন হইছে  নিশু ভাই ত আমার পছনদের একটি অসাধারন মানুষ আর তিশা আমি তুমার চেহেরাটাই ভুলতে পারিনা জানিনা তুমি কার ভাগযে আছু আমার খুব পছনদের একটি বাগানের গোলাপ নাম তার তানজিনা তিশা গোলাপের মতোই অপরুপ,1
হৃদয় ছুঁয়ে যায় বারবার,1
অসাধারণ নাটকখুব ভাল লাগলো দেখে নাটকটা,1
গরুর গোশত কার কার পরিয় জানতে চাই,1
মাতর  জন মানুষকে নিয়েই নাটককিনতু কতত কিছু দেখায় গেলকতত কিছু উপলবধি করালোখুব ভালো লাগলো,1
কতো সুনদর একটি নাটক নামাজ নিএ কথাটা সুনে ভাল লাগলো,1
আমি ভারতীয় অপূরব সতযিই অপূরব,1
দারুণ একটা কাহিনীচোখে জল এসে যায়,1
ধনযবাদআরিয়ান ভাইঅনেক অনেক ভাল লেগেছে টেলিফিলমটানিশোমেহজাবিনের অভিনয়ও ভাল হয়েছেতবেপরথমদিকে নিশোর অতিরিকত ধূমপান করাটা রিবকত লেগেছেহয়তো বযকতিগত ভাবে ধূমপান পচনদ করি না বলেইএমনটা মনে হয়েছে,1
আফরান নিশো এবং তানজিম তিসা এ সময়ের সেরা ঝুটি বনধুরা আপনাদের কাছে সেরা ঝুটি কোনটা,1
দারুণ লাগল,1
অসাধারণ মন ছুঁয়ে গেল,1
ভাদাইমার কৌতুকের মতো অভিনয়,0
সতযি শামিম ভাইয়ের তুলনা হয় নাউনি যে একজন গুনি অভিনেতা সেটার পরমান বার বার দিচছেনএই টাইপের গলপ দেখতে অনেক ভাল লাগে অনেক বছর পর দেখা হয় আর হযাপপি এনডিং হয়সবাই ভাল কাজ করছে ধনযবাদ সবাইকে,1
দিলে থিকা ভাল লাগছে ভাই,1
ফালতু নাটক সময় টাই বরবাদ,0
সবই ঠিক আছেকিনতুু ভনডামিটা একটু বেশি হয়ে গেলো না বাননা ভাইনায়িকা কে হিজাব পরালেন আর বুকের ওরনা গলায় তুলে দিয়ে বাবার সামনেরাসতা দিয়ে চলাচল করাটা একটু লেবেল ছাড়া বেয়াদবির গনডির মধযেই আটকে থাকলো নাকেনো বুকের ওরনাটা ঠিকভাবে পরলে কি আপনার নাটকের কিংবা নায়িকার মান  কমে যেতো কোরআন তিলায়াতের সময়নামাযের সময়ে মুখের মেকাপ টুকু তুলে না ধরলে কি নাটক টা দরশকরা দেখতো নাহআমি বযকতিগতভাবেই আপনার নিরমাণ কাজের একজন ভকতকিনতু এই ছোট ছোট বিষয়গুলো বাসতবতাকে এড়িয়ে যায় সেদিকেও খেয়াল রাখা উচিত,1
অসাধারণ একটা নাটক,1
মিজানুর রহমান আরিয়ান ভাইয়া তুমি পারো আমাদের মন জয় করতে থযাংকস এ লট মিজান ভাইয়া তোমাকেতোমার কাছ থেকে আমরা এরকম নাটক রসা করে পাব যেআফরান নিশো ভাইয়া মেহজাবিন আপু তোমাদেরকে অসংখয ধনযবাদ এত সুনদর অভিনয় করার জনয,1
নিশো ভাইয়ের অভিনয় অসাধারণ অসাধারণ অসাধারণ  অনেক ভাল লাগেছে নাটকটি  তিশার অভিনয় ও খুবই ভাল,1
পাগল ছাগ এরা নাটক করে কেন,0
এক কথায় অসাধারন    ,1
বাংলা নাটকের গুয়া মারা সারা এযাড দেখতে দেখতে ডেটা শেষ,0
চরম একটা নাটক যারা আমার মতো  এর  তারা  ও  করে জানাও,1
অসাধারণ একটা নাটক,1
এটাও দেখার বাকি ছিলো,0
এক কথায় অসাধারন,1
নাটক টা অনেক বার দেখলাম অনেক সুনদর হয়েছে কাজ গুলানাটক টা দেখে মনে হলো চেকা টা অপূরব  খায় নাইচেকা টা খেয়েছি আমি     ,1
অনেকদিন পর একটা ভালো নাটক দেখলাম,1
মিজানুর রহমান আরিয়ান সযার কে অনেক অনেক ধনযাবাদ বার বার এমন সুনদর সুনদর নাটক উপহার দিওয়ার জনয আর অনেক অনেক ভালবাসা রইল নিশো ভাইয়া এবং মেহেরজাবীন আপুর জনয,1
অনেক দিন পর একটা ভালো নাটক দেখলাম,1
তাহসান ভাইএর গান থাকলে ভাল হত,1
সুনদর ভাই৷ এভাবেই নামাজের দাওয়াত টা যেন সবসময় দেয়া হয়,1
অনেক সুনদর ছিল নাটকটা সালের সেরা নাটক নিশো ভাইয়ের এটা,1
মিজানুর রহমান আরিয়ানবাংলাদেশে আপনি অন পিস খুব দেখার ইচছে আপনাকে আই সেলুট ইউ,1
অশলীলতায় ফেমাস হওয়া যায় না,0
এই নাটক টা খুব খুব ভাল লাগলো তবে অনেক অতীত কথা গুলো মনে পরে গেল,1
ভালো হয় নাই,0
খুব সুনদর নাটক দেখে চখে পানি এসেগেল,1
শেষ টা এত কষট দিল আমায়,0
আমার বালের নাটক একদমই ভালো লাগে নাই,0
বালের নাটক বানাইছে,0
ফালতু,0
ফালতু নাটক,0
অসাধারণ সুনদর একটা নাটক আমি অভিভূত,1
অসাধারণ হইছে ওমি ভাইধনযবাদ,1
কিছু বলার নাইএক কথায় অসাধারণ পরিয় জুটি,1
অসাধারণ অসমভব সুনদর একটি নাটক অনুভব করলাম,1
মম শিহাব শাহিনের নাটকে নাই,1
এখানেও তো দেখছি বিজঞাপনের পযারা,0
নিশো ভাইয়ের অভিনয় নিয়ে কখনোই কেউ কোনো পরশন তুলতে পারে নাই বা পারবেও নাবাট নাটকটার পলটটা খুবই সসতা একটা পলট লাগছে,0
নিশুকে কেমন সমারট সমারট লাগে,1
আমি কোলকাতা  এই রকম নাটক দেখিনি আমার  অপূরব ভাই  এর অভিনয় খুব ভালো লেগেছে ,1
অসথির বস,0
ফালতু একটা নাটক,0
ফালতু পরিচালক,0
রিভিউপোসট নাটক তুমি আমারই পরিচালনায়   নাটকটি নিয়ে যত লিখবো ততই কম হয়ে যাবে সতয কথা বলতে আমার জিবনে দেখা সেরা নাটক একটি সেকেনডের জনযও নাটকটি টেনে দেখিনি ঘনটার বেশি নাটক আমার অপছনদ কিনতু এই নাটকের বেলায় সমপূরণ ভিনন  ঘনটা মিনিট যেন আমার কাছে কিছুই মনে হয়নি আরিয়ান ভাইয়ের কথা কি বলবো আপনার পরিচালনায় নাটক কেমন হবে আগে থেকেই যানা ছিলো শুভ কামনা আপনার জনয এবার আসি গুরু নিশো ভাইকে নিয়ে   যখন থেকে নাটক বুজি অথবা নাটক দেখি তখন থেকেই সেরা  অভিনেতাভালবাসার মানুষ আপনি  ভাই পুরোটা নাটক জুড়ে আপনার অভিনয়ে ছিলো অতুলনীয় এবং ভিনন রূপি নাটক ভাই আপনাকে হাতজোড় করি আপনি সিনেমায় যাইয়েন না আমারা আপনাকে এইভাবে দেখতে চাই সারাটি বছর এই নাটকে আপনার অভিনয়সটাইলবাইক চালানোএলোমেলো জিবন আমার হৃদয় ছুঁয়েছে আপনি সেরা সেরাই থাকবেন আপনর তুলনা হয়না মেহজাবিন আপু কে নিয়ে কিছু বলি বইন তুমি আমার পরিয় অভিনেতরী ঠিকআছে  বাংলা নাটকেরও সেরা অভিনেতরী তাও ঠিক  তাই বলে তুমি এই ভাবে বুকে ফাটল ধরাইব চুপচাপ ছিলেন ঠিক কিনতু দরশকের বুকের কাঁপন উঠানোর জনয  আপনিই দায়ীনাটকটির টোনগান সবগুলো ঠিক সময় ঠিক যায়গায় বযবহারা করা হয়েছে  গান গুলো অনেক ভাল লেগেছে এই ছাড়াও কযামেরাসথান  সবগুলো নাটকটির জনয পারফেকট   আর বাইকটার কথা কি বলবো অসাধারণ বাইক  নিশো ভাইকে যা মানিয়েছে না কথাগুলো কাউকে খুশি করাদালালি অথবা হাওয়া দেওয়ার জনয লিখিনি একদম মন থেকে লিখছি  নাটকের শেষ টা সব সময় মনে থাকবে এক কথায় অসাধারণ নাটক উপহার পেলাম   তুমি আমারই পুরো টিমকে ধনযবাদ  যারা দেখেননি দেখে  নিয়েনভালো লাগবে ধনযবাদ সবাইকে ,1
মিজানুর রহমান আরিয়ানের মত টযালেনটেনড নিরমাতারা বাংলা সিনেমার ইনডাসটরিতে আসা উচিত  তাতে বাংলা সিনেমার চিতরটাই বদলে যাবে আশা করি  ফিরে পাবে সোনালী ঐতিহয  তাই আরিয়ান ভাইয়ের পরতি রিকুয়েষট থাকতে বড় পরদায় কাজ করার জনয,1
এই রকম নাম না রাখলে বালো হতো,0
খুব সুনদর হইছে সবাইকে  দেখার অনুরধ রইলো,1
বাহশেষটা যে এমন হবে ভাবিনি,1
বস তো বসই  সেরার সেরা,1
এরকমের মেয়েদের সটাইলিশ না মানুষ  মেজাই  বলে অনেক জনের আবার এখন  লেগে যাবে যেমন আরজে টযাজ,0
বালের নাটক  এই সব নষটামি কোন মানেই হয় না,0
আমার দেখা নাটক এর মধযে এটা একটা সেরা নাটক  দারুন বাসতব অপূরব দারুন খুব মন দিয়ে দেখেছি নাটক টা  ইনডিয়া ওয়েসট বেঙগল থেকে,1
অসাধারণ নাটক,1
এমন অসথির একটা নাটক আমাদের উপহার দেওয়ার জনয অনেক ধনযবাদভালবাসা কি আজ ও জানা হলোনা,1
অনেক সুনদর ছিল,1
ধনযবাদ আপনাকে এই রকম একটা নাটক উপহার দেওয়ার জনয সব মিলে গরম মশলা ভালো ছিল,1
অসাধারণ অপূরব ভাইয়া আপনার জনয দোয়া করি আপনি এগিয়ে যান,1
অসাধারন নাটকশামীম ভাই,1
শামিম ভাইয়ের অভিনয় তো,1
নাটকটি সতযিই অসাধারণ ছিল,1
সুনদর একটা নাটক,1
লাসটের দিক টা অসাধারণ ইমোশনাল,1
অসাধারণ ,1
কুততার বাচচা কেমারাটা না  গুরাইলে হয়না মাদারি,0
এক কথায় অসাধারণ ছিল শেষ মুমেমেনট এ সতযি কাননা পাচছিল,1
অনেক দিন পর এত ভালো একটা নাটক দেখলাম কোনো নযাকামি নাই সসতা ইমোশন নাই ভুং ভাং নাই অসাধারণ,1
অনেক সুনদর একটা পরিষকার নাটক দেখলাম আর সবার অভিনয় অসাধারণ হয়েছেসব মিলিয়ে অনেক গুছানো এবং অসাধারণ একটি নাটক,1
এইটাও নাটককাহিনির এতো অভাব,0
অসাধারণ এক কথায় অনেক অনেক সুনদর একটা নাটক অপূরব ভাইয়া তো অপূরবই  অতুলনিও  আর থিমটা   ,1
ঈদের শুভেচছা সবাইকে,1
ছিঃ মানুষের রুচি এইসব নাটক ফেলে সিরিয়াল দেখে পাবলিকে বিশবের সেরা নাটক বাংলাদেশেই হয়,1
অনেক দিন পর ভালো একটা নাটক দেখলাম,1
নাটকের কাহিনী বিধবায় মোড় ঘুরিয়ে দিল গানটি ও অনেক সুনদর  তার মানে নাটক   হলে গানটি   আরিয়ান,1
এই টাকি নাটক না পরনো,0
অনেক অনেক ভালো হয়েছে কাজটাধনযবাদ নিশো তিশাএবংঅমিকেনাটকটির মধযে একটা পবিতর পবিতর ভাব ছিলএখানে সরবশরেষঠ উপদেশ ছিল নামাজ পড়াআবারও ধনযবাদ অমি এবং নিশোকে,1
অসমভব ভালো লাগলো নাটকটি তিশার  ছেলেমানুষি অসাধারণ,1
কে সেরা,1
নাটকের শেষ টা যে এই ভাবে শেষ হবে ভাবতে পারিনিসতযি অসাধারণ একটা নাটক,1
অসাধারণ একটি নাটক,1
আমার দেখা এই ঈদের সবচেয়ে  সুনদর  নাটকযেমন ভাল লাগছে তেমনি ভবিষযৎ  ভেবে খুব কষট  লাগছে,1
অসাধারন ছিলো রিয়েলি গরেট,1
অসাধারণ একটি গলপ আর নিশো ভাই আর তিশা আপুর অভিনয়টা গলপটাকে আরও ফুটিয়ে তুলেছে,1
অসাধারণ নাটক,1
বাল পালানির একটা নাটক এরকম নাটক আশাকরি না নিশু ভাইয়ের থেকে,0
পরিবারের সবাইকে নিয়ে দেখার মতো নয় আর আমি একা দেখলাম আমার জীবনে এমন কুরুচিপূরণ নাটক দেখিনি,0
সতযি খুব সুনদর আর এতোটা সুনদর যে  আমি  আমার ভাষায় লিখে পরকাশ করতে পারবোনা,1
সাধারণ গলপে অসাধারণ অভিনয় ধনযবাদ মেহেজাবিননিশো এবং আরিয়ান আপনাদেরকে,1
খুবই খারাপ,0
বালের নাটককাচছি পরিচালকের পাছায় ভরে দিলে ভাল হবে,0
অনেক ভাল লাগলো আফরান নিশুকে অনেক ধনযবাদ নামাজের দাওয়াত দেওয়ার জনয,1
নাটকটি দেখে অনেক ভালো লাগলো,1
গালাগালি নসটামি ঢুকিয়ে যুবক শরেনী কে খারাপ বানানোর ধানধা এই নাটক যদি কোন ছোট ছেলে দেখে সে ভাবভেকি শিখবেপরশন রইলো জাতির সামনে,0
বাংলা নাটক দেখার মজাই আলাদা সতযি অসাধারণ একটা নাটক নিশো  কামাল,1
বার বার দেখলে ভাল লাগে,1
অসাধারণ অভিনয় আফরান নিশো ভাই এর আর মেহজাবীন তো মেহজাবীন ই ভালবাসা অবিরাম,1
অসাধারন একটি নাটক,1
এরকম ফালতু নাটক জীবনেও দেখিনিএকটা নাটকের মধয একটা  থাকে আর এটা কোন নাটকের পরযায়েই পড়েনা,0
অসাধারন নাটক,1
অসাধারণ অভিনয়,1
আমার দেখা সেরা নাটক,1
অসাধারণ নাটক,1
নাটকটি উপভোগ করুনসবাইকে ঈদের শুভেচছাঈদ মোবারক,1
খুব সুনদর একটা নাটক অনেক দিন পর এত সুনদর একটা নাটক দেখলাম আমি ভারত থেকে বাংলাদেশের নাটক খুব পছনদ করি আমি,1
শেষের কথা গুলো রাইট,0
শাহানাজ খুঁশি অাপুসতযি অসাধারণ অভিনয় করেছেন দেখে চোখের জল ধরে রাখতে পারি নাই,1
কোন মাদারচোত বানিয়েছে এমন ফালতু নাটক শালা,0
এর মত ফালতু নাটক আমি আমার জীবনেও দেখি নাই,0
সতযিই খুব অসাধারণ,1
লাইফে দেখা বাজে নাটক গুলোর মধযে এইডা পরথম সথান অধিকার করছেএইটা নাটক নাকি ফাইজলামি কিছুই বুঝলাম না,0
মিজানুর রহমান আরিয়ান মাবরুর রশিদ বাননা এরা পরিচালক না রে ভাই এরা অনয লেভেলের এতো এতো এতো ভাল ভাবে একটা গলপ ফুটিয়ে তুলতে পারে এরা সেলুট ভাই আপনাদের,1
নিশো ভাই অল টাইম হিটডায়লগ জটিল বরোশালির ঘরের শালি,0
আখম হাসান এর ভকতরা কোথায় সবাই সাড়া দাও,1
আশলিলতায় ভরপুর বাজে নাটক,0
দুটা টেলিফিলমের একটাতেও সাবটাইটেল নাই মালেশিয়ান একটা বনধু ভালো বাংলাদেশি ডরামা দেখতে চাইছিল দেখাইতে চাইছিলাম এই দুটা,1
মীর সাববির মোর দেশি ভালো না হইলে চলে,1
কততবড় বোকাচোদা হইলে একই নাটকে  সেকেনড এ একই দৃশয বযবধানে চুল দশ হাত ছোট হয়ে যায়  সেকেনড এ দেখুনএবং  সেকেনডে,0
অসাধারণ ভাই,1
অসাধারণ নাটক ধনযবাদ,1
দুইটা লাইক পাওয়ার আশায় নাটকও দেখতাছে আবার হাদিস ও শুনাচছে,1
ভাইয়া দারুন হয়েছেধনযবাদ পরিচালক ভাইয়া কেও নিশো ভাইকে,1
সতযিই মানবতা আজ অনেক উদারতার পরিচয় দিয়েছে ঘুম পাড়িয়ে দেওয়া যে কত মহৎ কাজ তা ওই  ফটোতে সুসপষট ভেসে ওঠেছে,1
সতযিই অসাধারণ একটা নাটক বাসতব জীবনের অনেক মিল  আছে এই নাটকে  আর বাংলার  যুবকদের  কে  বলি তুমরা বিয়ার  পর বদলে  জাইওনা মা বাবা ভাই বোনের ছাড়া  দুনিয়ার কেউ আপন জন হতে পারে না নাটক টা খুব ফাইন  আমার খুব ভালো  লাগছে  তবে হে বউ হলো মায়ার মানুষ ভালবাসার মানুষ তবে মা বাবার চাইতে বেশি  নয়  আর ঘরের বোন তো আর বাবার বাড়ি চির কাল থাকবেনা  একদিন না একদিন তারা সবামীর বাড়ি জাইতে হবে মেয়েদের ঠিকানা সবামীর বাড়ি,1
বোঝেনা  খেত  বোকা নিরবোধ,0
সেকুলারদের আরেক সবক এই নাটক বাহ চমৎকার,1
আমি ভারতে পশচিমবঙগে থাকি করিম ও হাসান সযার এর নাটক আমার খুব পরিয় ও সঙগের যারা অভিনয় করেন তারা ও দুরদানত,1
আপনি আপনার  নষট করছেন আশা করসি এই ধরনের নাটক করবেন না বাঙগালী যে কাউ ক তুলতে পারে আবার মুহূরতের মধযে নামাতে পারে  সাফা কবিরের দিকে তাকান একটু   নাটক কে নাটকের জায়গায় রাখুন অশলীল কিছু দেখার জনয আমরা নাটক দেখি না  আশা করি বুঝতে পারছেন আপনার একজন ফযান,0
ভাই দারুন একটা নাটক,1
বাংলা নাটক গুলো আসলেও নাটকীয় বাসতব এর সাথে কোন মিল নেই সমপূরন অবাসতব বিশেষ করে এই আধুনিক পরেম ভালবাসার নাটক গুলো,0
অসাধারণ  নাটক টি,1
তানজিন কি গায় দেয় এইসবমিডিয়া দেখেনাকি নায়িকা দেখে গায় দেয়এইসব নোংরামী  ভরা ডরেস আপদেখিয়ে চলা বডি দেখে হাতে তালি দেয়া ছাড়া আর কি করার আছেআমরা দরশকরা চোখ দিয়ে দেখি এবং চোখ গুলো যায়গা মতই পড়েআমার মত নিখুঁত চোখগুলো আরো বেশি পড়েএটা ভালো নাটকের মান রাখে কি বা এগুলোও কি নাটকের পরয়োজনেজাসট সেম,0
আচছা  বছর বয়সে কলেজে কেমনে পড়ে,1
আজ কাল  এ পোলাপাইনে অনেক ভাল অভিনয় করে  কাচচিখোর একদম ফালতু,0
এটা হইলো কোন কিছু হালায়আমগো পুরান ঢাকার নাম ডুবাইছে ফালতু নাটক,0
এইরকম সুনদর সুনদর নাটক উপহার দেওয়ার জনয অনেক অনেক ধনযবাদ নিশু ভাইয়া আর তানজিন তৃষা আপুবস এক কথায় সুপার হিট নাটক এই নাটকের  চাই আমার সাথে কে কে এক মত তাদের  লাইক দেখতে চাই নিশু ভাইয়ার  ভকতদের দেখতে চাই,1
আমার কাছে নাটকটা তেমন ভালো লাগেনি,0
অনেক ভালো একটা নাটক দেখে নিলাম,1
আবারো মুগধ হলাম অপূরবর কাহিনী দেখে,1
খুব ভালো লাগলো,1
