Data,Sentiment
এসব মেলা আয়োজন করার জন্য ধন্যবাদ । তবে গৃহঋণ ও সুদের হার সহজ করাটা বিশেষ প্রয়োজন । ,0
"সব কিছুই এখন মেলায় পাওয়া যায় , সব কিছু নিয়েই মেলা জমে । কারণ মেলায় মেলাতে মেলাতে অনেক কিছুই মিলে যায় । তাই তো আমরা মেলায় যাই রে ",0
বাংলাদেশে মোবাইলের বাজার আরো দখল করতে হলে ৪জি সেটের দাম কমানোই প্রধান কারন । আর এর জন্য এই দেশে কারখানা স্থাপন করা গেলে দাম আরো নাগালের মাঝে আসবে । ,0
"সাবধান ভাই সকল , আবারও কিন্তু জাল ধরে টান দেয়ার সময় এসেছে মনে হয় । এবার যে কত কোটি টাকা গায়েব হয় সেই চিন্তায় আছি ",2
“ কত কেরামতি জানোরে বান্দা কত কেরামতি জানো মাঝ দরীযায় জাল ফেলিযা ডাঙ্গায় বইসা টান ,0
"আগে চাকরীর নীতিমালা ঠিক করা দরকার । বাংলা , ইতিহাস থেকে পাস করে ব্যাংক এ চাকরি করবে , তাদের দিয়ে এর থেকে আর বেশী কি আসা করা যাবে ? দুর্নীতি সর্ব জাইগায় । যত বড় দুর্নীতি তত বেশী সম্মান । যে বেশী দুর্নীতি / চুরি করতে পারে সেই আমাদের কাছে বড় মাপের মানুষ । তার ক্ষমতা বেশী বলেই বলে সে এইগুলা করতে পারছে । শিক্ষক রাই দুর্নীতিগ্রস্থ হয়ে পড়ছে , দলাদলি তে নেমে পড়ছে , নিতি নৈতিকতা র শিক্ষা যাদের কাছ থেকে পাওয়ার কথা তাদের থেকে কি আমরা কি পাচ্ছি ? ",2
ব্যাংকের লোকেরাই খেলাপি ঋণের জন্য দায়ী । যারা ঋণ পরিশোধে সমর্থ ব্যাংক তাদের লোন দেয় না । কারণ এখানে ঘুষ পাওয়া যায় না । ,2
"খেলাপি ঋণ কীভাবে কমিয়ে আনারতিনটি সমস্যা ১ , কর্মকর্তা দের দুর্নীতি ৷২ , আত্মীকরণ ৷৩৷ কর্মকর্তার চাকুরী ও নিরাপত্তা ভীতি ৷ ",0
খেলাপি ঋণ কীভাবে কমিয়ে আনা যায় । প্রথমত এটা কখনই সম্ভব না । যদি না রাজনৈতিক ভাবে ব্যাংকের পরিচালক নিয়োগ বন্ধ করা না হয় । এই সব রাজনৈতিক ভাবে নিয়োগ পাওয়া পরিচালক গন ব্যাংকটিকে তাদের নিজের পৈত্রিক সম্পত্বি ভাবেন । তাদের নিজের লোকছাড়া কাউকেই লোন দেওয়া হয় না । ২য় লোন দেওয়ার ক্ষেত্রে % বন্ধ করতে হবে । এটা সরকারি ব্যাংগুলোতে একটি প্রচলিত নিতি হয়েগেছে । ১০ % বন্ধ করতে হবে । আগে এগুলো বন্ধ করুন দেখবেন ৮০ % খেলাপি ঋণ কমে গেছে । ,0
এক নম্বর ঠিক করলে বাকি দুইটা ঠিক হয়ে যাবে ,0
শীর্ষ ঋণ খেলাপীদের টাকার ভাগ কোথায় কোথায় যায় এটা যতদিন বের করা না যাবে ততদিন খেলাপী ঋণ কমবে না । ,2
"অপারেটর গুলো থ্রি - জি সেবা শতভাগ দিতে পারছে কিনা তা আগে নিশ্চিত হয়েই ফোর - জি সেবা নিয়ে ভাবা উচিত । গ্রামের বাড়িতে গেলে টু - জি ভালোমতে পাই না , ইন্টারনেটে ঢুকলে খালি লোডিং শো করে । ",2
ফোরজি এসে কোনো লাভ নেই । শুধু শুধু মানুষ ঠকানো । ,2
থ্রি জি সেবা - ই যেখানে পাচ্ছি না পূর্ণাঙ্গভা্বে মোবাইল / ব্রডব্যন্ড অপারেটরদের কাছ থেকে সেখানে ফোর জি সেবার উদ্বোধন হাস্যকরএটা শুধু মাত্র মোবাইল ফোন অপারেটরদের ব্যবসায়ী প্রচার বলে মনে হয় । ,2
"আমাদের সকল আয়োজন ভেস্তে যায় গুটিকয়েক লোভী মানুষের জন্য । ১৮ হাজার কোটি টাকার কাজ কাগজে কলমে হলেও প্রকৃত কাজের পরিমাণ হবে ১০ হাজার কোটি টাকার । বাকি টাকা লোপাট হবে । মানহীন কাজের জন্য অবকাঠামোর আয়ুস্কাল অর্ধেক হবে , পাশাপাশি লুটপাটের জন্য সমাজে একটা ভারসাম্যহীনতা তৈরী হবে । ",2
"এমনিতেই ব্যবসাই রা কর দেয় না , ফাকি দেয় , তার পর আবার ১০ % এর দাবি ! জেখানে সারা দুনিয়াতে প্রায় সবখানে এটা ৩০ % . ",1
"সঞ্চয়পত্রের সুদ কমানোর মাধ্যমে সাধারণ মানুষের ক্রয়ক্ষমতাকে কমিয়ে ফেলার চিন্তা - ভাবনা চলছে , আর অপরদিকে সরকারি কর্মচারীদের বেতন - ভাতা বৃদ্ধি করে তাদের ক্রয়ক্ষমতা সীমাহীন বৃদ্ধি করা হচ্ছে , সরকারের নীতি জনগনবান্ধব হওয়া উচিত । সরকারের নীতি দ্বিমুখী নয় জনগনমুখি হওয়া উচিত । সুদ কমানো হলে এঐ টাকাগুলো আবার শেয়ার বাজারে চলে যেতে বাধ্য হবে , আবার সাধারণ জনগণ শেয়ার বাজারের দুবৃত্তপনার শিকার হবে । তাই সরকারের প্রতি সঞ্চয়পত্রের সুদ না কমানোর জন্য বিশেষ দৃষ্টি আকর্ষণ করছি । ",0
উন্নয়নের গোমর ফাঁস ! কাল টাকায় কিনলে তাদের না ধরে মুনাফা কমানোর সিদ্ধান্ত কেন ? আইডি কার্ডের নম্বর দিয়ে সার্চ দিলেই তো বের হবে একজন এক নামে কত টাকার কিনেছেন । ,0
"আইডি কার্ডের নম্বর তো সঞ্চয়পত্রের ফর্মে দেওয়া বাধ্যতামূলক এবং সবাই দিচ্ছে । এগুলোকে একটা সফটওয়ার বানিয়ে এন্ট্রি দিলেই তো সব পরিষ্কার হয়ে যাবে - কে কত টাকা রেখেছে ? এছাড়াও একটা নির্দিষ্ট আমানত জমা রাখার পর , ধরুন - এক নামে ৫ লক্ষ বা ১০ লক্ষ টাকার পর এতে ' টিন নম্বর ' দেওয়া বাধ্যতামূলক করা যেতে পারে । তাহলেই দেখবেন কালো টাকার মালিকরা আর ও মুখো হচ্ছে না । ",0
"ভাই , কেউ কি বলেছিলেন যে নির্বাচন চলাকালীন সরকার নীতিগত সিদ্ধান্ত ছাড়া অন্য কোন কাজ করতে পারবেন না ? মনে পড়ছে না তো ! ",2
লুটপাটের হুটোপাটি ,0
অর্থনীতি এগিয়ে যাচ্ছে নিচের দিকে ,2
দেশীয় উদ্দোগতাদের প্রাধান্য দিতে হবে ,0
এতে করে মাংসের দামতো কমবেই না । বরং কিছু মধ্যসত্তভোগীর পকেট ভারী হবে । ,2
বাংলাদেশে গরুর মাংসের দাম বৃদ্ধির পেছনে মূলকারন চাঁদাবাজি । কসাইরা প্রায়ই বলে থাকেন এটা বন্ধ করা গেলে তারা ৩০০ - ৩৫০ টাকায় মাংস বিক্রি করতে পারবে । আমদানি করলে দেশের বাজারেও দামের একটা সামঞ্জস্য তৈরি হবে । তবে হালাল জবাই আর কোয়ালিটি চেকিং এর ব্যবস্হা থাকটে হবে । জীবানুমুক্ত কিনা চেক করতে হবে । ,0
ভারত পৃথিবীর ২য় বৃহত্তম গো মাংস রপ্তানিকারি দেশ । ,0
সুবিধাবাদিরা সুযোগের অপেক্ষায় থাকে । রাষ্ট্রের এবং গণমাধ্যমের উচিত সামগ্রিক দিক বিবেচনা করে জাতীয় স্বার্থ অক্ষুণ্ন রাখতে কার্যকর ভূমিকা রাখা । আপাতদৃষ্টিতে মনে হচ্ছে মাংসের কেজি প্রতি দাম ৩০০ - ৩৫০টাকার মধ্যেই ভোক্তা গরুর মাংস পাবে । কিন্তু বিষয়টি দীর্ঘ আলোচনার দাবী রাখে ,0
একসময় ইলিশের চাহিদার তুলনায় উৎপাদন কম ছিল । এখন ইলিশ বেশী উৎপাদন হওয়ায় জন‌গন কম মূল্যে খেতে পারছে । ভোক্তার কাছে স্বল্পমূল্যে পণ্য স‌হজলভ্য করাটাই আসল উদ্দেশ্য । ,1
অসুবিধা কি আমাদের ব্যবসায়ীরা ভারতকে বলে দিবে যেন শরিয়াহ মোতাবেক জবাই করা গরুর মাংস রপ্তানি করা হয় । ,0
"অদ্ভুত কথা , ভারত থেকে গরুর মাংস আমদানি করলে স্থানীয় ফার্মাররা ক্ষতিগ্রস্ত হবে , তাদের কি পরিমাণ ক্ষতি হবে ? লাভ একটু কম হবে । অস্বাভাবিক মুল্যের কারণে বছরের পর বছর ভোক্তার পকেট থেকে হাজার হাজার কোটি টাকা বেরিয়ে যাচ্ছে । পথে পথে চাদাবাজি বন্ধ হবে । চাদাবাজদের অনৈতিক অত্যাচার বন্ধ হবে । বৈধ পথে আমদানিতে সরকার রাজস্ব পাবে । জীবিত আস্ত গরু আমদানির চেয়ে প্রসেস্ড মাংস বহন করা সহজ । প্রসেস্ড ফুডের কথা আরো আগেই চিন্তা করা উচিত ছিল । শুধু ভারত নয় পৃথিবীর অন্যান্য দেশ থেকেও গরুর মাংস আমদানি করা যেতে পারে । ",1
গরীব সমাজ বিশ্বের সর্বত্র হুজুগে চলে । ,0
"এইটা কোনভাবেই মেনে নেয়া যায় না , বরং কিভাবে দেশের খামারীদের আরো বেশি বেশি গরু লালন পালন করে খামার বাড়িয়ে উৎপাদন বাড়িয়ে নেয়া যেতে পারে তার চেষ্টা করা উচিত । ",1
. জল ঘোলা করে খাওয়া ‘ র অভ্যাস । ,2
আমাদের দেশের অনেক খামারি ক্ষতিগ্রস্ত হবে । সেই সাথে গরু মোটাতাজা করনে আগ্রহ হারাবে । হুমকির মুখে পড়ে যাবে দেশিয় মাংস উৎপাদন কারি খামার গুলো । যেমন করে আজ পোলট্রি শিল্প ধ্বংসের মুখে । ,2
বাংলাদেশের গরুর খামারিরা এই আমদানির ফলে ক্ষতিগ্রস্থ হবে । ,2
"যে দেশে গরু জবাইকে গরু হত্যা বলা হয় , সে দেশ থেকে হিমায়িত গরুর মাংস আমদানি করা সমর্থন করা যায় না । ",2
ভারতে না গোহত্যা নিষিদ্ধ ? ,2
চামড়ার দাম কত ? ,0
পয়সা খরচ করে ক্যান্সার আমদানি । ,2
ভারতে গোরক্ষকরা বাধা দিবে ! ,2
"১ . প্রথমত বাংলাদেশের খামারিরা ক্ষতিগ্রস্থ হবে । ২ . বাংলাদেশের ৯৫ % মুসলিম ভারতীয় গরুর মাংস খাবে কিনা দেখার বিষয় । ৩ . বাংলাদেশে প্রথমে বলে দাম কমবে , আসলে কমবে কি না সন্দেহ । ৪ . ফরেন কারেনসি খরচ বাড়বে । ৫ . কেউ কেউ আবার টাকা পাচার করতে পারবে । ",2
আমাদের ব্যবসায়ীরা ২৫০ টাকা দিয়ে গরুর মাংস কিনে ৩০০ টাকায় বিক্রী করবে তা কোন পাগলেও বিশ্বাস করবে না । ,0
"এটা ধ্বংসাত্মক হতে পারে , মাংসের প্রয়োজনীয়তার জন্য ইতিমধ্যে বেশ কিছু মাংস উৎপাদনকারী ফার্ম শুরু হয়েছে । ",1
ধর্মীয় কারণে ভারত গরু রপ্তানি করে না কিন্তু গরুর মাংস রপ্তানি করে ,2
চামড়া শিল্প কি বাদ তাহলে ? ,2
আমদানির প্রক্রিয়া করাই উত্তম । দেশীয় উৎপাদন আমাদের এত লোকের চাহিদা পূরনে অক্ষম এবং দাম ও অনেকের নাগালের বাইরে । ,0
আমাদের এ মাংস খাওয়া ঠিক হবে না । ,0
"মধ্যপ্রাচ্যে ইন্ডিয়ান বিফ নামে তাহলে কি মহিষের মাংস বিক্রি হয় , দাদা ? ",1
হিমায়িত গরুর মাংস আমদানি করলে দেশীয় উদ্যোক্তারা ক্ষতির সম্মুখীন হবেন ,2
বাধা দেবে না । টাকার ব্যাপার যেখানে - - - ,2
অন্যান্য দেশ গরুর মাংশ আমদানি করে কঠোর মান নিয়ন্ত্রন করে । গরুর রোগ ছিল কিনা বা সুস্থ্য কিনা তা কিভাবে আমদানিকারকেরা নিশ্চিত করবে ? ,0
"আমাদের ব্যবসায়ীরা যদি পণ্যের দাম যৌক্তিক পর্যায়ে রাখেন , আর আমরা ক্রেতারা যদি দেশীয় পণ্য ক্রয়ে জোর দেই তাহলেই তো হয়ে যায় । ",0
খবরটা কি ভারতীয় পত্রিকার খবর অনুসরণে ? ভারত থেকে কারা আমদানী করতে চাচ্ছে । এই দেশের পত্রিকার কাছ থেকেই তো শুনে আসছি । গরু আমদানী বন্ধ হওয়ায় দেশী খামারেরা বিপ্লব ঘটিয়েছে । দেশে যদি খামারগুলো উৎপাদন বাড়ায় হিমায়িত জিনিস কারা খাবে ? আর কবে কোন ব্যবসায়ী কি চেয়েছে তাকে হাইপে তোলার কি মানে । বরং সমর্থন করুন নিজস্ব উৎপাদনকে । ,0
পাশের দেশ থেকে গরুর মাংস আমদানি করা হলে জনমনে সংশয় সৃষ্টি হবে । ,2
"আমি হলফ করে বলতে পারি , বাংলাদেশের ব্যবসায়ীরা মহিষের মাংস এনে তা গরু বলে চালিয়ে দেবে । আর বাণিজ্য মন্ত্রনায়ল বা বিএসটিআই কোন ভাবেই তা তদারক করবে না । ",2
ভারত থেকে গরুর মাংশ আমদানী মোটেও উচিৎ হবে না । ,2
দেশের কৃষক ক্ষতিগ্রস্ত হবে ,2
যাচাই করব কিভাবে ? সব জায়গায় তো প্রতারকেরা বেশে বসে আছে । ,2
এতে আর এমন কি ' আইলো গেলো ' ! যা হারাচ্ছি তা ত প্রধাণত বন্ধু - রাষ্ট্রের কাছেই যাচ্ছে । ,2
"তুরস্ক খুব সহজেই অতিরিক্ত শুল্ক উঠিয়ে নিতে পারে , শুধু দরকার তাদের সাথে বসা , এবং আলোওনা করা । তুরস্ক বাঙলাদেশকে অনেক গুরুত্ব দেয় , বাঙলাদেশই তুরস্ককে গুরুত্ব দিতে ভয় পায় । এখনো ইচ্ছা করলে তুরস্কের সাথে ১ বিলিয়ন ডলারের চেয়েও বেশি বাণিজ্য করা সম্ভব । ",1
প্রাক্তন বেকার ও নতুন যোগ হওয়া বেকারদের সংখ্যা লাঘব করতে প্রতি বছর ১৬ লাখ কর্ম সংস্থান করতে হবে । মধ্য আয়ের দেশ বাংলাদেশ । তা সম্ভবপর কি ? ,2
দেশে বৈষম্য বাড়ছে । কাঙ্ক্ষিত কর্মসংস্থানও হচ্ছে না । — — - তাতে কি ? বিদেশ থেকে কর্জ এনে উন্নয়নের দুর্নীতির জোয়ার তো অব্যাহত আছে ! ,2
এই বেকাররা বেকার না থেকে রাজনীতি শুরু করতে পারে । রাজনীতিই এখন পৃথিবীর সবচেয়ে লাভজনক পেশা । ,2
এ বেকাররা আওমীলীগের রাজনীতিতে যোগ দিয়ে উন্নয়নের ‘ শরীকদার ‘ হয়ে কোটিপতি হতে পারে । ,2
তাহলে এখনই আবার লুটে নেওয়ার উপযুক্ত সময় । ,2
"আবার লুটপাট হবে , বেশ বড়ো আকারে । সামনের দিন গুলো ব্যাক্তিগত ল্যাপটপ বা মোবাইল ডিভাইসে লেনদেন জনপ্রিয় হবে এবং কেলেংকারিও ডিজিটাল স্টাইলে হবে , লুটপাট হচ্ছে বুঝতে পারবে কিন্তু কিছুই করতে পারবে না । ",2
তাদেরও নাম বদল হবে । ,2
তাও যদি কিছু কলঙ্ক মুছে । ,0
যাদের আমানত ফারমার্স ব্যাংক থেকে খেয়ানত হয়েছে তারা কি এখন ফারমার্স ব্যাংক খুঁজবে নাকি পদ্মা ব্যাংকের কাছে নতুন করে অভিযোগ জানাবে ! ,2
নাম পরিবর্তন করে কী লাভ ? যাহা বায়ান্ন তাহাই তিপ্পান্ন ,2
জোড়াতালি দিয়ে মতলব হাসিল ,2
আর কত শয়তানী করবিরে ? ! ,2
বাহ চমৎকার বুদ্ধি দোষ ঢাকার আজব বুদ্ধি । এদেশের উন্নতি হওয়া বেশ কঠিন । ,2
স্ক্যাম ও উন্নয়ন একে অপরের পরিপূরক ,0
চোরালয়ের নাম পরিবর্তনে কিবা আসে যায় । ,2
নাম বদলেই কি কর্ম বদল হবে ? ,2
চোরদেরকে নিরাপদে প্রস্থানের সকল ব্যবস্থা করে দেয়া হলো । ,2
"মোড়ক বদলে লাভ নেই , ভেতরের জিনিস বদলাতে হবে । ",0
পরিস্থিতি দেখে মনে হচ্ছে ব্যাংকের নামটাই ছিল সকল জালিয়াতির কারণ ! ,2
"বৃক্ষ , তোমার নাম কী ? ফলে পরিচয় । ",1
চুরিকে সফল করার জন্য নাম পরিবর্তন । ,2
কত রংগো দেখবোরে মনু ! ,2
নাম বদল হলেই কি চরিত্র বদল হবে ? ,0
তবুও পারবে কি নাম পরিবর্তন করে চেহারা বদলাতে ? ,2
কানা চোরের নাম বদল করে লেংরা চোর রাখা হয়েছে ,2
"তারা ব্যাংক যেভাবে শেষ করেছে , সেভাবেই লুটেপুটে খাচ্ছে আমাদের এই দেশকে । ",2
নাম বদলে গেছে কিন্তু যারা টাকা চুরি করছে তারও বদল হবে ? ,2
এই যে সরকারি সাবেক মন্ত্রী এমপির ফারমার্স ব্যাংক এখন হয়ে গেল পদ্মা ব্যাংক ? এখন বিগত দিনের শত বা হাজার কোটি টাকার অনিময় ও হারিয়ে গেল নাম বদলের সাথে ! ,2
"পুরনো লুটেরাদের কী ব্যবস্থা হয়েছে , তারা ফ্রি ? ",2
আজ থেকে গোবরের নাম দিলাম গোলাপ । আশা করা যায় আজ থেকে গোবর গোলাপের গন্ধ ছড়াবে । ,2
কাজের কাজ কিছুই হবে না ,0
নদীর নামে যে হারে ব্যাংক হচ্ছে প্রশ্ন হল বাংলাদেশে কিন্তু ডাকাতিয়া নামেও একটা নদী । ,2
লাউয়ের নামই তো কদু ! ,1
এই ছোট্ট দেশে এতো প্রাইভেট ব্যাংকের দরকার কি ! ,1
সব সম্ভবের দেশ বর্তমান বাংলাদেশ । । ,2
"প্রতিবছর একই সমস্যা , পরের বছর গুলাতে যেন সমস্যাগুলা কাটিয়ে ওঠা যায় , এজন্য কি কোন সমন্বিত পরিকল্পনা নেয়া যায়না যাতে কৃষকরা ন্যায্য মূল্য পায় ? আলু মূলা বেশি খাওয়ার জন্য দেশব্যাপী প্রচারও চালাতে হবে । কৃষকরা না বাঁচলে বাঁচবেনা বাংলাদেশও ",0
"কে কি চাষ করবে বা কোথায় কোন পন্য চাষ করা হবে , এক্সপেক্টেড ডেলিভার ডেট কবে এই ধরনের সমীক্ষা কৃষি অধিদপ্তরের কাছে থাকা উচিৎ , ফলে চাহিদা এবং ধারন ক্ষমতা অনুযায়ী পন্য উৎপাদন করা সম্ভব হবে । ",1
দেশী পেঁয়াজ বলে কথা । ,0
তারপরেও পেঁয়াজের দাম বেশী না । ,2
"আমাদের যে জিডিপির প্রবৃদ্ধিটা হিসাব করা হয় , দুর্নীতির খাতটাও তার একটা অংশ আদি - অন্তকাল থেকে যে দুর্নীতি চলে আসছে , তা হয়তো এলিমিনেট করা যাবে না , তবে টাকাটা যেন দেশের বাইরে চলে না যায় সেইটা দেখতে হবে ",2
"হুম সমস্যা হলো , প্রবৃদ্ধির মধ্যে পুরো দুর্নীতিটা থেকে যায় । নেগেটিভটা বাদ দিলে কত থাকে ? ",2
এইগুলো বড়লোকেগো জায়গা - আমগোতো নুন আনতেই পান্তা ফুরায় - ১০ লাখ টাকাই কোনদিন একসাথে দেখিনাই ,2
সবাই ঢাকায় আসতে চায় । ,0
ঢাকার ৬৭ % স্থাপনা নাকি অবৈধ ? তার উপরে এইসব নতুন ফ্ল্যাট চাপানো হবে ? ,2
দেশে ফ্ল্যাট আর প্লট ছাড়া সাধারণ মানুষের বিনিয়োগের আর কোন জায়গা নাই । ,0
ফ্ল্যাট দিয়ে ভরে যাবে দেশটা - ডিসটেন্ট গ্রামগুলোও বাকী থাকবে না - ধ্বংস হয়ে যাবে লাখ লাখ হেক্টর চাষের জমি - আমাদের দেশের মানুষের বাড়ি আর বাড়িভাড়া থেকে আয়ের লোভে এবং একটা দুর্ভিক্ষ এসে কেড়ে নিবে কয়েক কোটি প্রাণ । সরকারের উচিত এই ভূমিখেকো হাউজিং ডেভেলপারদের হাত থেকে চাষের জমিগুলো চাষীদের ফিরিয়ে দেয়া - তা না হলে খাদ্যশস্যে প্রতিবেশীনির্ভর বাংলাদেশকে অনেক পস্তাতে হবে । ,2
"অথচ ঢাকা বিশ্বের দ্বিতীয় জঘন্য শহর । কোনও নাগরিক সুবিধা নেই , বাতাস দূষিত , রাস্তা ভাঙ্গা , মানুষের গাদাগাদি , ভয়ংকর জ্যাম , গণপরিবহন নেই বললেই চলে । এখানে মানুষ কেন থাকতে চায় , তা নিয়ে আসলে গবেষণা হওয়া দরকার । ",1
এখন সারা দুনিয়া স্টুডিয়ো ফ্ল্যাটের দিকেও ঝুঁকছে । ছোট পরিবার এবং অবিবাহিত চাকরিজীবিরা এর প্রধান ক্রেতা । ৪৫০ থে ৫৫০ বর্গফুটের ফ্ল্যাট দরকার । ঢাকা চট্টগ্রামের ৪০ % জনগণ তরুণ যারা অনেকেই ক্যারিয়ারের শুরুর দিকে আছেন । তারা ছোট ফ্ল্যাট চায় । ,0
ঢাকার বাইরে বাকি ৬৩ জেলায় কেউ ফ্ল্যাট চায় না ? নাকি ওসব গ্রাম ? বাসযোগ্য শুধু ১০০ বর্গমাইলের ঢাকা শহর । ,2
তিন রুমের খাচার দাম - এক কোটি টাকা ! ,2
প্রত্যেক ব্যাংকে কমপক্ষে দুইজন এলিট হ্যাকার রাখা অত্যাবশ্যক । ,0
"সাইবার হামলা ঠেকানোর ক্ষমতা বাংলাদেশের নেই । ভবিষ্যতের সাইবার হামলা হবে আরো বিধ্বংসী । ব্যাংক ও আর্থিক প্রতিষ্ঠানগুলো ফতুর হয়ে যাবে এসব হামলায় । একদিকে দরজা খুলে দিয়ে লুটেরাদের সুযোগ করে দেয়া , অন্যদিকে সাইবার হামলা , সব মিলিয়ে বাংলাদেশে ব্যাংকগুলোর অবস্থা খুবই নাজুক । লোপাট হবে জনগণের টাকা । ব্যাংকের মালিকদের তো টিকিটিও কেউ ছুঁতে পারবে না । তাই এখনই সবাইকে সাবধান হতে হবে । ",0
এটাকি পুঁজিতন্ত্রের বুম - বাস্ট চক্রের বাইরের ব্যপার ? ,2
তাহলে চীন ও ভারতের জনসংখ্যা কিভাবে বাড়লো ? ,0
বাংলাদেশীরা প্রচুর ভাত খায় আর ঘুমায় এই কারনে তারা প্রচন্ড অলস ও গায়ে জোর কম । এরা বিশ্বাস করে মুখ দিয়েছেন যিনি আহার দেবেন তিনি আর তাতেই এক লাফে ৭ কোটি থেকে বর্তমান জনসংখ্যা ১৭ কোটি ,2
ভালো সিদ্ধান্ত সরকারের যেখানে লক্ষ লক্ষ কৃষকের স্বার্থ দেখা হয়েছে . আশা করি বাজার এখনকার মতো স্থিতিশীল থাকবে যেখানে দাম মানুষের নাগালে আছে ,0
ব্যাংকখেকো সরকার লুটেরা কেন পার পেয়ে যাচ্ছে ? ,2
"আওয়ামী সমর্থক পাঠকদের মন্তব্যের অপেক্ষায় কোথায় ওনারা , দ্রুত মন্তব্য আশা করছি । যুক্তি দিয়ে হোক আর বাজে ভাষায় যেহেতু যেখানে যুক্তি থাকে না সেখানে গালিই একমাত্র কথা বলার ভাষা হয় হোক উপরোক্ত লেখার বিপক্ষে জবাব দিবেন । ",2
স্যলুট আপনাকে ! বঙ্গবন্ধুর প্রকৃত সৈনিকরাই এভাবে আত্ম সমালোচনা করতে পারেন । দূর্ভাগ্যজনকভাবে শেখ হাসিনা তোষামদকারী দ্বারা ব্যষ্টিত । ,0
"এতদিন ছিল ব্যাংকের টাকা লুট করা , এখন হবে গোটা ব্যাংক হাইজ্যাক করা । ",2
আগামী দিনের ব্যাংক খাত অবস্থা দৃষ্টিতে মনে হচ্ছে আওয়ামীলীগ করন করা হবে যা ব্যাংক খাত ধ্বংসের পাঁয়তারা এই দলীয়করন এর মাধ্যমে ,0
বন্দরগুলো বাংলাদেশের চাহিদাই মেটাতে পারছে না কিন্তু ভারতকে এই বন্দরগুলো ব্যবহার করে বন্দরের গতি কমানো হচ্ছে কেন ? ,2
অন্যবারের মতো এবারও পুরোনো ফরমে করদাতারা তাঁদের বার্ষিক আয়করী বিবরণী বা রিটার্ন জমা দিতে পারবেন । এজন্য ধন্যবাদ জাতীয় রাজস্ব বোর্ড এনবিআর কে - কারন পুরনো ফরম পুরন করতে করতে সবাই অভ্যস্ত । ,0
"প্রতিবেদনটা সম্পূর্ণ হয় নাই । কোন ব্যাংক থেকে পাওয়া যাবে , কিভাবে ? কিছু বলা হয় নাই । ",2
শুল্ক বাড়ালে দামও বাড়বে । তখন নিম্ন আয়ের মানুষের ক্রয়ক্ষমতার আরো অনেক বাইরে চলে যাবে দুধ । আমার কাছে এই উদ্যোগ টা ভালো লাগছে । পাশাপাশি খামারিদের আরো ব্যাপকভাবে প্রশিক্ষণ এর কোনো ব্যবস্থা করা যেতে পারে । ,1
এতো কসরত না করে গুডাদুধের উপরে শুলক বাড়াচ্ছেন না কেন ? ,2
"ভাই ফারুক , সহমত নই , কেন বলি । প্রতি বছর শুল্ক কম রেখে যে ২ , ০০০ কোটি টাকার গুড়াদুধ আমদানি করতে দেওয়া হয় , তা আসলে মানুষের খাদ্য হিসাবে উৎপাদনকারী দেশ ছাড়েনা । প্রভাবশালীদের অসদুপায় অবলম্বন করে দ্রুত পয়সা কামানোর একটা তেজারত ছাড়া এটা আর অন্য কিছুই নয় । আর শুধু ঢাকাকে দিয়ে দুধের দাম বিচার করলে ভুল হবে । পাবনা , সিরাজগঞ্জে দুধের লিটার মাত্র ৩৫ টাকা এবং বেশীরভাগ খামারীই গরুর খামার করা থেকে বের হয়ে আসছেন দুধের এই নিম্নমুল্যের কারণে । ",2
"এলডিসি থেকে বের হয়ে উন্নয়নশীল দেশ হলে নানা ধরনের চ্যালেঞ্জের মুখে পড়বে বাংলাদেশ । স্বল্প সুদের যেমন ঋণ পাওয়া যাবে না , তেমনি এলডিসি হিসেবে প্রাপ্ত বাণিজ্যসুবিধাও কমে যাবে । কিন্তু উত্তরণ কতটা টেকসই হলো , সেটাই মূল বিষয় । অনেক দেশ এলডিসি থেকে বের হয়ে সমস্যায় পড়েছে । ",2
এলডিসি থেকে বের হয়ে গেলে রপ্তানির ক্ষেত্রে বাংলাদেশের অর্থনীতিতে ৪০০ থেকে ৫০০ কোটি ডলারের আঘাত পড়বে । ,0
"এইটা তো আমাদের মজ্জাগত অভ্যাস । একটা বিশ্ববিদ্যালয় কিংবা মেডিক্যাল কলেজ ঘোষণা দিয়েই সরকার খালাস । এরপরে ৩০ বছর কেটে যাবে তার অবকাঠামো তৈরীতে । এর মধ্যে উপযুক্ত জনবল থেকে শুরু করে বিল্ডিং - - সব তৈরী হবে । এর সুফল ভোগ করা যাবে মাত্র কয়েক বছর । কেননা এর পরেই তার ডিক্লাইনিং স্টেজ শুরু হবে । এর প্রকৃষ্ট উদাহরণ হচ্ছে বুয়েট , চবি , ঢাবি ইত্যাদি , এবং আধুনিক কালের শাবিপ্রবি এবং খুবি ও খুলনা মেডিক্যাল কলেজ । সদাশোয় সরকার বাহাদুর কি এই ব্যাপাটা ভেবে দেখবেন ? ",2
মধ্যবিত্ত দেশ হচ্ছি সুতরাং চিন্তা ভাবনা ও লো ক্লাস থেকে মিডিল ক্লাস হউয়া উচিত । হোক ক্ষতি । এগুলো সাময়িক ,0
ওনারা কর কমিয়ে বেশী মুনাফা করবেন কিন্তু শ্রমিকদের মজুরি ঠিকমত দিতে চান না ,2
