"Data","Sentiment"
"যেসব শিশু কিশোররা ইংরেজি গলপ পড়তে চায় সাথে রূপকথার গলপ সেই হিসেবে বইটি খুবই চমৎকার এখানে চারটি রূপকথার গলপ রয়েছে যা পড়ে শিশুরা খুবই মজা পাবে",1
"অসাধারণ বই অতযনত সহজ মজার মজার শবদচায়ন বযবহার করা হয়েছে বইটিতে আরডুইনো বোঝার বাংলাভাষিদের বইটি অতযনত কারযকরী",1
"সটুডেনটদের লাইফের পরোগরেসের অসমভব সুনদর হেলপফুল বই",1
"পযারাডকসিকযাল সাজিদের পরতযকটা সিরিজে নাসতিকদের কঠিন পরশনের জবাবে কোরআনের আলোকে বিজঞানের বিবরতনে যৌকতিক বযখযা দিয়ে ইশবর আছেন উপযুকত পরমাণ সাজিদ দিয়েছেন যারা শুধুমাতর বিজঞানকে বিশবাস আললাহ নেই অদভুত যুকতি দেখিয়েছেন তাদের যুকতির উপর পালটা যুকতি দিয়ে সাজিদ বুঝিয়ে দিয়েছে পৃথিবীর সরষটা অবশযই কেউ আছে বিশবজগৎ আপনা আপনি সৃষটি হয় নি",1
"হযাঁ হরনবযাকার লিখতে পারেন তবে বইটি বিরকতিকর ছিল মনে হচছিল তিনি লোকদের ইডিতে কীভাবে আরও উননত হতে পারেন তা বলার চেষটা করছেন",0
"চমৎকার বই পরকৃত ইতিহাস জানতে ইচছুক এমন বযকতিকে অবশযই বইটা পড়া উচিত এক পকষের ইতিহাস পড়ার চেয়ে দুই পকষেরই ইতিহাস পড়া উচিত এতে জঞান বাড়বে মুকতিযুদধের চেতনার কোনো সমসযা হবেনা সুবিধাবাদীরা অনেক কিছুই বলবে কান দেয়ার সময় কই",1
"একজন পরযালোচক বইটিকে উইকড আউফুল বলেছিলেন সাথে আছি এটি এত বাজে এত পরিপূরণ ছিল শেষ করতে চাইনি",0
"সমকালীন সময়ের শরেষঠ বই",1
"এটা বই ছিঃ ধিকার জানায় পরশাসনের নজর দেয়া উচিৎ বই  শে বই মেলায় পাবলিশ হচছে সেটা কতটা মান সমপূরণ রকমারিরও উচিৎ ছিল এমন বই তাদের ওয়েবসাইটে পাবলিশ না করা",0
"দেশের বিশববিদযালয়ে ধরষণকে কেনদর বইটি লেখা হয়েছে সরকার পনথী যোগযতাহীন এক উপাচারযের পোষয এক ছাতর নেতার ধরষণকে ধামাচাপা দেয়ার চেষটা অভিযোগের গুরুতব না দিয়ে এড়িয়ে যাওয়া সাধারণ শিকষারথীদের অসাধারণ আনদোলন ঘটনার ধারাবাহিকতা পাঠককে আচছনন করবে রাজনীতি কিভাবে বাংলাদেশের বিশববিদযালয়ের পরিবেশ একেবারে নষট দিয়ে কুৎসিত খেলাকে উজজীবিত থাকে তারই এক অতুলনীয় উপনযাস এটি নোংরা মানুষদের সবারথের বাণিজযপরবৃততি আচরণ নিরীহের উপর অনযায় সব মিলিয়ে কাহিনীর মধয দিয়ে জাফর ইকবাল সযার সাহসী পট চিতরিত করেছেন উনার অনযতম সেরা বই",1
"কাছে বইটি রহসয বই কারো কারো কাছে একটু ধীর গতির মনে হতে পারে কাছে ভালো লেগেছে রহসয তো আসলে এক দিনেই সমাধান হয় না বইয়ে রহসয সমাধানের পরকরিয়া ভালো লেগেছে পড়বেন আশা করি",1
"মোটেও ভালো লাগেনি",0
"হতাশ হইলাম গলপের নামের সাথে অমিল বেশি চোখে পড়ে",0
"পুরাই ফালতু বই এমন ফালতু বই কিভাবে বই মেলায় গেলো মাথায় ধরতেছে না",0
"মনে যা আসতেছে সবাই তা লিখেই বই বের ফেলতেছে আমাদের চিনতাভাবনা কবে পরসার হবে রে ভাই সবাই দেখি মোটিভেশন নিয়ে ফালাফালি করতেছে",0
"পরিয় বই গুলোর চমৎকার থরিলার",1
"শুরুটা একদম সাদামাটা ছিল যা ছিল চমৎকার পরের সব ঘটনার বরণনাও ছিল দারুন তাই কাছে  তারকা পাওয়ার মতো",1
"নিজের বই এতই বাজে নিজেই  ষটার রেটিং দিবো এতো বাজে লিখা জীবনেও দেখি নাই তাই নিজে লিখসি তোদের টাকা চুরি করার বই কিনিস না শুধু  ষটার রেটিং দিয়ো আমারে রেজিসটার কইরা ধনযবাদ সবাইরে",0
"বই পুরো পরকাশনী জগতের কলঙক",0
"পড়া সেরা উপনযাস এটি যতবার পড়ি ততবার ই পড়তে মন চায় কত বার পড়েছি ইয়ততা নাই",1
"আজেবাজে টাইপ বই ভাষা নিয়ে ফাইজলামি করা হয়েছে বই",0
"অসাধারন বই সবারই পড়া উচিত অনেক ভুল ধারনা ভাঙবে মুরুববিরা সাধারনত আমাদের ইয়ংদের কথা শুনতে চায় না তাদের দেয়া যেতে পারে আববুকে দিয়েছি খনদকার আবদুললাহ জাহাঙগীর পরিয় লেখক পরতযেরকটি বই ই সংগরহে রাখার মত আললাহ উনাকে জাননাতবাসী করুক",1
"রুপালী মাকড়সা আসলেই পরশংসার দাবিদার অনযগুলাও ভালো তিন গোয়েনদা ফযানদের অনেকটা মাসট রিড বই",1
"নায়কটি দৃ ়তার সাথে চিতরিত হয় না তিনি কিছুটা নিসতেজ হয়ে মুগধ করলেন কোনওভাবে তিনি এমন বৈশিষটয ছাড়াই অভিনয় করেছিলেন যা করিয়াকলাপকে নযায়সঙগত",0
"এমনকি বইটিও শেষ করেনি পছনদযোগয কোনও চরিতর নেই পরধান মহিলা চরিতর বলতে পারি ময়লা হিসাবে মূ ়",0
"বইটি পড়ে যারপরনাই উপকৃত হয়েছি শেয়ার বাজারের যাবতীয় পরশনের উততর বইটিতে পেয়েছি বইটি সবারই পড়া উচিৎ বলে মনে করি",1
"শাহরিয়ার আংকেলের লেখা বলে কথা বরাবরের মতোই দারুন",1
"তালিকাভুকত বেশিরভাগ লোকই অসপষট বইটিতে হাসযরসের অভাব রয়েছে আকরষণীয় নয় মজারও নয় হতাশাজনক",0
"বোকা বইটি কখনও এতে আশচরযের কিছু নেই এটি ছিল এখনও সেই দামটি ছিঁড়ে ফেলেছি তাই সেখানে",0
"অসাধারণ বই সহজে শিখি সি পরোগরামিং বইটি একাদশ দবাদশ শরেণির শিকষারথীদের বিষয়ে সহায়তা পরদান করবে বলে মনে করি পরোগরামিং মৌলিক ধারণা অনেক সহজে বযাখযার সাহাযযে খুব চমৎকারভাবে বোঝানো হয়েছে বইটিতে পরোগরামিং পরাথমিক পরযায়ে যারা আছে তাদের বোঝার উৎকৃষট বই সহজে শিখি সি পরোগরামিং",1
"অসাধারণ গরনথ পরথম অংশে ধবনিত হয়েছে বাংলার সাধারণ নারীদের পরসব জনীত নানা বযথা বেদনা অবহেলা নিদারুন কসটের গলপ হায়রে কতো মাযে কত কসট সহেছে শুধু কুসংসকারের কারণে সেইসব নারীদের কসট আমাকে দারুনভাবে নাড়িত করেছে কাছে ভালো লেগেছ েএকজন শিশুর পুরো জনমপকরিয়া দুইজন ডাকতার বইটি লিখেছেন এত সবাবলীল সুনদর ভাষায় তারা পকরিয়ার বরনণা দিয়েছেন একজন সাধারণ মানুষ যিনি বিজঞান বা মেডিকযাল টারমস বোঝেন না তিনিও খুব সহজে বুঝেবেন বিশেষ গরাবসথয়ি নানা সেবার বযাপারে জানা যায় বিশেষ পরসূতিসেবাটা খুব ভালো একজন ধাতরীর জঞান থাকা দরকার সেগুলো রয়েছে এতে তাই সব সামভাবয মা বাবা নয় পরতিটি মানুষের এটা পড়ািুচিত",1
"ধুর দিনটাই মাটি হলো পরথম শরৎ বইয়ে  তারার কম দিচছি কম বললে কম হয় একদম  তাঁরা পরথম  পৃষঠা মনতরমুগধের মত পড়েছি তারপর একদম অসহয কিছু লিখতে ইচছা করছে না উপলকষে আপাতত দুই মাস শরৎ বাবু অফ",0
"খুবই ভালো বই পরতিযোগীতামূলক পরীকষায় সবার কাছে বই টি থাকা জরুরী",1
"আইন রযানডের উপনযাসটি দিয়ে মুগধ হননি ফাঁক ধরষণ কিছুটা অদভুত অবশযই আটলাস শরযাগড বা অযানথযাম নয় এগুলি আরও ভাল",0
"সিরিজের অনয বই মতো ভালো হয় নাই",0
"লেখায় লেখায় মুগধতা",1
"বইটি কিনেছি এটি ঘৃণা করি মোট অরথের অপচয় এটি ছিল এক ভয়াবহ বই",0
"অনেক ভালো বই মনে করি বই টা সাবার কাছে থাকা উচিত",1
"অযানথনী মযাসকারেনহাস বাংলাদেশী জঞানপিপাসুদের নিকট অতযানত কাছের নাম যিনি গোটা জাতির ইতিহাস সুনিপুণ লেখনীর মাধযমে পৃথিবীর নিকট উপসথাপন করেছেন মুকতিযুদধের সঠিক তথয জানবার বইটি অতুলনীয়",1
"চমৎকার পরচছদ বানান ভুল না থাকার কারণে পরকাশক পরচছদ শিলপীকে ধনযবাদ সাবলীল অনুবাদ পড়ে আরাম পেয়েছি কাহিণীর সার সংকষেপ নাই বা বললাম বই সমপরকে বলি মনসতাততিক থরিলার সাধারন ভাবে শুরু হয়ে কাহিনী এগিয়ে যাবার সাথে সাথে আগরহ উততেজনা দুইটায় বৃদধি পেয়েছে লেখকের লেখার ধরন খুবই ভালো জাপানের পটভূমিতে লেখা হলেও শিশু কিশোরদের মনের আচরণ বরণনা করা হয়েছে তা আজ আমাদের সমাজেও দেখা যায় অনুরোধ থাকবে বইটা পড়ার বই বইয়ের মূল লেখক অনুবাদক সবাই সরবোচচ রেটিং পাবার অধিকার রাখেন",1
"টাকা আছে বই লেখে পাবলিশ গত কাল এক লেখিকার বই দেখলাম এত বাজে কবিতা ছি নিজের বর যানডিও শুধু নিজের বাবার পরিচিতি তে লিখেছে শিলপপতি আজ কাল টাকা আছে তো বই ছাপায় আবার অনেকে বইয়ে মোটিভেশনাল বিকরিও ভালো আমাদের আমরা না কিনলেই পারি",0
"দারুন বই",1
"অসমভ ভয়ঙক অপরুপ সুনদর বই যত বার বইটি পড়ি মনে হয় আবদুর রাজজাক সযারের সামনে বসে আছি তাঁর কথা শুনছি তাঁর নিরহঙকার সভাব দেখে মুগধ হচছি জঞানের পরিধি বিদযুৎ গতিতে বৃদধি পাচছে বিকশিত হচছি মনেকরি বইটি আহমদ ছফার অননয সৃষটি",1
"ছোট বইয়ের মধযে এতগুলো মানুষের অননয কৃরতি আগে পড়ি নি বইয়ের এগারটা অধযায়ের পরতিটাই ভাল লেগেছে কারণ পরতিটি মানুষই ছিলেন অননয সবচেয়ে বেশি ভাল লেগেছে গোপালচনদর ভটটাচারয উপেনদরনাথ বরকষচারী শমভুনাথ দে র অধযায়",1
"ইউ পি এল অনুবাদ এতটা বাজে হবে কলপনাও করিনি",0
"খুবই হাসযকর ধিক তারে শত ধিক",0
"লুতুপুতামির শেষ ভেরি মাচ ওভারহাইপড কিনতু পড়তে কযান জানি খারাপ লাগে নাই",0
"কিশোরদের জাফর ইকবাল সযারের লেখা শরেষঠ উপনযাসগুলোর হচছে বনধু রাশেদ একজন কিশোরের চোখে  মুকতিযুদধ কেমন ছিল সুনদর বাসতবায়ন বইটিতে দেখা যায় মুকতিযুদধের মত কিভাবে একজন কিশোরকে মানসিকভাবে তোলে কিভাবে তা তাদের চিনতাভাবনা কারযকলাপকে পরভাবিত তা খুব সুনদরভাবে ফুটিয়ে তোলা হয়েছে বইটিতে দেশপরেম সাহস যখন এক কেনদরে এসে মিলিত হয় তখন বয়স যতই হোক না কেন একজন মানুষকে সহজে দমিয়ে রাখা সমভব নয় বইটির শেষ মূহুরতে এস করুণ সমাপতি দেখা যায় তা নিশচিতভাবেই পরতিটি পাঠকের চোখে জল এনে দিবে বইটি পড়া মুকতিযুদধভিততিক শরেষট কিশোর উপনযাস",1
"অসাধারণ জীবনে পড়া অনযতম শরেষঠ উপনযাস",1
"আমাজন পেপারবযাক কপিটি পেয়েছি তা মুদরণযোগয তাই ছোটট আমাকে পড়ার বযবহারিকভাবে মযাগনিফাইং গলাস বযবহার করতে হবে",0
"ভুল কিছু বানান ঠিক হয়ে গেছে কোনোভাবেই পড়া যায় না",0
"এটি কাছে সবচেয়ে বেশি বোরিং বই কেনা এটি টানা চালিয়ে যায় এটি সবচেয়ে নিসতেজ বিরকতিকর",0
"বইটি জুনিয়র হাই রাইটিং পরতিযোগিতায় বিজয়ী ছিল চিটসি কযাটাগরিতে বিজয়ী",0
"বই পুড়িয়ে দাও এটি এত হাসযকর মেয়েটি কী বিশবাস কী বলার চেষটা করছে",0
"কুকুরকে ভালবাসি তবে চূড়ানত চেষটা করার মতো মারাতমক কাহিনী কুকুরের নযায়বিচার না অপরার আরেকটি শীল",0
"বইটি বুঝতে পারি নি আরও কী এটি চেষটা করার পকষে যথেষট চিনতা করিনি মাসিক বইয়ের কলাবের কেউ মনে করেছিল এটি আকরষণীয় হতে পারে না",0
"এক কথায় অসাধারন এতই অসাধারন পরথমে মনেই হচছিল না দেশী পরডাকশন পরেরটার আশায় থাকবো",1
"হুমায়ুনের যেসব বইয়ের নাম দেখলে পেট মোচড় দিয়ে বমি আসে এটা",0
"এটি পড়ার চেষটা করতে আপনার সময় নষট করবেন না এটি খুব ভাল লেখা হয় না বা খুব আকরষণীয়ও নয় আফসোস",0
"বাহ বইটি কিনবেন না দয়া সবচেয়ে খারাপ চকরানত সবচেয়ে খারাপ লোকের পরধান চরিতর দেখেছি এমন মহিলার সাথে সবচেয়ে খারাপ আচরণ অনয বইতে যান",0
"যারা ছোট গলপ ভালোবাসেন তাদের আদরশ বই গলপ শেষ হয়ে যাবে কিনতু পাঠকের মনের মাঝের চিনতা শেষ হবে না ভালো বই",1
"অসাধারণ সব চিঠির সমাহার পড়ে মুগধ হয়েছি",1
"দকষতা অভিজঞতা দুইটা ভিনন জিনিস দুইটাকে আপনি যখন সমান তালে কাজে লাগাতে পারবেন তখনই আপনি একজন সাধারণ জীবন অসাধারণ জীবন লাভের টিকিটটি পাবেন দুইটাকে সুনদর ভাবে বযবহারের যেটা দরকার সেটা হলো সুকৌশল মাসটার পাসওয়ারড বইটিতে খুবই সুনদর ভাবে সফল হবার কৌশলগুলো খুব সুনদরভাবে বরণনা করা আসে বইটি পরে খুবই মজা পেয়েছি জনাব গাজী ইয়ার মোহামমদ জনাব এম মোরশেদ হায়দার সাহেবকে অসংখয ধনযবাদ এমন সুনদর বই উপদের দেয়ার",1
"এক কথায় বইটার ইডিটিং ডরইং সব কিছুই ফাটাফাটি পড়ার সময় মনে হচছিল জেন কিংবা কমিকস পড়ছি মতে ঢাকা কমিকস সব গুলি বই সবার পড়া উচিত অবশযই জারা কমিকস পাগলা তাদের বলছি",1
"মনে করি ডঃ লরার পরবরতী বই সাফলযের রহসয বোকা লোক শিরোনাম করা উচিত জুলি টাউনসেনড মেটেরি লা",0
"পরোগরামিং শিখার সেরা বই অনেক পছনদের বই এটা ফরেনডরা সবাই এটা দিয়েই সি শিখছি",1
"নিশীথিনী আমাকে খুব হতাশ করেছে বইটি পড়ে কাছে মনে হয়েছে দেবীতেই কাহিনী শেষ দিলে মনে হয় ভালো হত মনে হয় খুব বেশি আশা ছিল বইটা তাই হয়তো অনযানয সবার বেশিই আশাহত হয়ে আমিই মূলত কাছে বইয়ের শেষটা একদমই মনঃপুত লাগেনি",0
"ফরিলযানসিং সাথে ইউটিউবের সমপরক টা কই মাথায় ধরতেছে না বই লিখলো নাকি মজা লইলো এইটাই বুঝলাম দুনিয়ার সব আজেবাজে জিনিস ঢুকাইয়া রাখছে",0
"রাবা খান আপনাকে বলছি আপনি যদি বই লিখতে চান তাহলে লেখেন যদিও সাধনা না বই লেখা উচিৎ নাহ কিনতু আপনি কেন এমন অসভয ভাষায় বইটি লিখতে গেলেন সতযিি আপনি বই লিখতে চেয়ে ছিলেন নাকি ভাষাকে অপমান করতে চেয়ে ছিলেন আপনাদের মত কিছু ফালতু মানুষ যারা বই লেখা পরকাশ করাকে নিছক খেলা মনে করেন আপনাদের ভালো ভালো নতুন লেখকরা সুযোগ পাচছে না ধিককার জানাই আপনাকে আপনার মত মানুষদের",0
"অনেক দিন ধরে হিটলারের বিষয়ে এমন বই খুঁজ ছিলাম হিটলারের দুরলভ চিঠিগুলো দলিলগুলো পড়ে মজা পেয়েছি বাইটা খুব পরফেশনালি লেখা হয়েছে লেখককে শুভেচছা",1
"বইটা খুবই ভালো লাগে",1
"বই আকরষণীয় তথযমূলক হতে পারে পরিবরতে চরিতরগুলি অগভীর পরিসথিতি অবিশবাসয ছিল এটি চিহন মিস করেছে",0
"বইটির অনুবাদ খুবী বাজে যদি পরিমারজন সংসকরণ করা হয় রনিভুল কপি সংগরহ করবো সেটা অবশযই রিভিউ মাধযমে আমাদের কে জানাবেন",0
"সতযি অসাধারণ এক বই এত সুনদর যুকতি সহকারে নাসতিকদের পরশনগুলো ডিবাংক করা হয়েছে যা পরশংসার দাবি রাখে",1
"পরথম ব যাপারটিতে হতাশ হয়েছি সেটা হল সাদা কালো কমিকস এটা দেখে বোঝা যায়না বা লেখাও নাই কোথাও মাঝের কয়েকটা পেজ ঝাপসা ক যারেকটারগুলো দেখে মনে হয়েছে পরিনট কোয়ালিটি অতটা ভাল হয়নি মোট কথা ভাল লাগেনি কেনাটা লস হয়েছে",0
"ভাইয়া বই টা কিনতু জোস",1
"অসাধারণ বই",1
"আফসোস বাংলা ভাষায় জঘনয শবদটির নীচে শবদ নেই",0
"পড়া সবচেয়ে ভাল বই",1
"কাকাবাবু পশচিমবঙগের রহসয গোয়েনদা ভৌতিক কাহিনী পড়ে অনেক ভাল লাগল অনেক ভাল বই",1
"একঘেয়ে বিরকতিকর বেশিরভাগ চুটকিই টুকলিফাই অথবা খানিকটা চেঞজ পরকাশ করা হয়েছে",0
"বইয়ের ডুডলটা দেখে বোঝা সমভব না এটা এলবাম নাকি বই মানে বরতমানে এমন টরেনড তৈরি হয়েছে ফেবু ইউটিউব চুলেরবেটিগুলাররও বই বের করা লাগবে ইনিও তেমনটা করছেন এক কথায় বাবা খাইয়া অল রাউনডার হতে চাইছিলেন সতযি কথা বলতে এদের বই বের করা দেখলে আমারও ইচছা জাগে কোনো কিছু নিয়ে বই লেখার যেমন রাবার পিনিকের চোঁট বা গাঁজার পিনিকে একদিন ইতযাদি",0
"বই খারাপ হতে থাকে চরিতরটি আরও খারাপ হতে থাকে পলটগুলি আরও খারাপ হতে থাকে কথোপকথনটি ভয়ানক বযারিংটন মোট রেকরড",0
"জাফর ইকবাল সযারের অনযানয বইয়ের মতো বইটা অতটা ভালো লাগল না বইয়ের নামের সাথে বিষয়বসতুর অতটা মিল পেলাম না পরথম দিকে কিছুটা পরেত নিয়ে কথা থাকলেই পরে গিয়ে বিষয়ের মিল খুজে পেলাম না",0
"পড়া অনযতম ফালতু উপনযাস হেমকানতের পরবাহটা নিঃসনদেহে ভাল লেগেছে কিনতু ধরুব রেমির অধযায়গুলা এতটাই বিরকতিকর লেগেছে পড়ার সময় মনে হয়েছে তাড়াতাড়ি শেষ করতে পারলেই বাচি নায়িকা জান দিয়ে ভালবাসবে নায়ক হেয়ালি বেড়াবে পাততা দিবেনা থিমটুকুর উপর অরধেক বই নিয়ে গেছেন লেখক অনেকটা লুতুপুতু টাইপ উপনযাস হয়ে গেছে তযানাপযাচানী তযানাপযাচানী তযানাপযাচানী পড়া এখন পরযনত সবচে বিরকতিকর বই চরিতর হচছে ধরুব ধরুব রেমির পরবাহটা কারো ভাল লাগলে জোর গলায় তাকে বলবো আপনি ভাই জি বাংলা জলশা সটার পলাসের সিরিয়াল দেখুন আপনার ভাল লাগবে অংশটা এতটাই বিরকতিকর বাকি বইটা যথেষট ভাল লাগলেও শেষ পরযনত বইটাকে অপছনদের তালিকায় ফেলে দিলাম",0
"এক কথায় অসাধারণ",1
"ধরনের বই বইমেলা বইমেলার পাঠক বই মেলার লেখক সকলের অপমান সসতা জনপরিয়তার কুশরী উপসথাপন",0
"ফালতু বই টাকা নসট হইছে",0
"এটি পড়ার চেষটা করেছি তবে একই পরীকষার বিষয়ে কযারল পোগাশের বইটি পড়ার পরে নিসতেজ অনুকরণটি শেষ করতে পারিনি",0
"দারুন বই",1
"মারাতনক থরিলার পরতযেক মূহুরতে চমক ছিল মুশকান চরিতরটি ছিল অসাধারণ",1
"আপনার যদি পিনহেডের পরয়োজন হয় তবে আপনাকে বইটিতে আপনার অরথ নষট করার পরাপয কীভাবে পরিবার বাড়াতে হবে তা বলার",0
"বইটিতে টিরও বেশি পৃষঠা রয়েছে ইতিহাসে বরিটিশ নৌবাহিনীর সবচেয়ে খারাপ পরাজয়ের কারটেজেনার অবরোধ লেখক ঠিক টি লাইন উতসরগ করেছিলেন",0
"আপনার অরথ সঞচয় করুন তথাকথিত নায়িকা খুব বিরকতিকর ছিল খারাপ লোকটির সাথে ছিলাম যথেষট বলেছ",0
"তে রকমারির বেসট সেলার লিসটে বইটি  নমবরে ছিল দেখেই কিনলাম অসাধারণ এক বই বই যদি আগামী  বছরও রকমারির বেসট সেলার লিসটে থাকে তবে অবাক হব না বেসট সেলার লিসটের   নং বই দুটিও অতযনত ভালো বই দুটি হচছে রাগিব হাসানের  গবেষণায় হাতেখড়ি  মন পরকৌশল সবপন অনুপরেরণা জীবন গড়ার ফরমুলা চমক রাগিব সযারদের কাছ এরকম আরো বই পরতযাশা করি",1
"রকমারির এমন বই বিকরি করাই উচিৎ হয় নি আমরা সবসময় ভালো কিছু আশা করি রকমারি",0
"এক কথায় অসাধারন বই অসমভব সুনদর ভালো করিয়েটিভ বই",1
"বইটিতে কযাথলিক বিশবাস সমপরকে অনেকগুলি বিকৃতি ভুল ধারণা রয়েছে অনযানয উতস সুপারিশ",0
"অসাধারণ মজা করেও পরোগরামিং শেখা যায় সেটা পরমাণিত অনেক জটিল শবদের সহজ উদাহরণ না বুঝে কোনো উপায় নেই আরো চাই চাই চাই আরো চাই",1
"জে জযানসের আরও দুটি সিরিজ পড়েছি উপনযাসে নিখরচায় যৌন গরাফিক দৃশযের পরসতুত ছিলাম না",0
"মাশাআললাহ অসাধারণ বই পরতযেকটি মুসলিম ভাই বোনকে পড়ার অনুরোধ রইল",1
"গলপগুলো মজার",1
"জহির রায়হান এক কিংবদনতির নাম বইটিতে সবগুলো লেখা একজন পাঠকের হৃদয় সপরশ যাবে একথা নিঃসনদেহে বলতে পারি",1
"অসাধারণ উপনযাস সকলের পড়া উচিৎ",1
"অনুবাদ পরাঞজল না পড়তে ভালো লাগেনি",0
"অনধকারের গরহ চমৎকার সায়েনস ফিকসান",1
"জঘনয বই",0
"বইটি পড়তে পেরে খুব আননদিত রকমারির সারভিস অনেক ভাল দিয়ে পরোগরামিং শুরু করার অনেক ভাল বই ধনযবাদ জানাই মোঃ কামরুজজামান নিটন ভাইকে",1
"এসব আবরজনাকে অকবিতা বলাও কবিতাকে অপমান করার সমতুলয",0
"মহাকাশ বিজঞান বিষয়ক বই পড়তে খুব ভালো লাগে না কিনতু বইটি পড়ে বেশ আননদ পেয়েছি অনুবাদ যথেষট ভালো লেগেছে সবচেয়ে যেটা ভালো লেগেছে সেটা হচছে পরতিটা জিনিসের সাথে ছবি লাগানো আছে ছবি গুলার বইটি পড়তে বেশি মজা পেয়েছি ভালো লেগেছে বইটা",1
"বই কাহিনী কাছে ভালোই লেগেছে কিনতু বই অসংখয বানান ভুল মজা নষট দিয়েছে আগে বাংলা বইয়ে এতো বানান ভুল পাই নাই বিরকতিকর হতাশাজনক",0
"লেখক জন সি মযাকসওয়েল  বছরের বাসতব অভিজঞতা খুব দারুণ ভাবে তুলে ধরেছেন বইটি অসাধারণ ভাবে সাবলীলভাবে বাংলায় অনুবাদ করেছেন ফজলে রাববি বইটি পাঠ বেশ ভালো লাগলো ধরনের আরও বই চাই",1
"বইটা অসথির যারা টিনেজ পার ফেলেছেন তবে বইটি পড়তে পারেননি তাদের সমবেদনা টিনেজ দের জনযও বই হতে পারে সেটাও এত সুনদর হতে পারে তা জানা ছিল না অনুবাদ ভালোই হয়েছে",1
"খুবই ভাল বই পড়ে অনেক কিছু জানতে শিখতে পারছি",1
"বইটি বিরকতিকর ভাবলাম এটি সরস হতে চলেছে জাহাননাম হিসাবে বিরকতিকর ছাড়া না নিজের টাকা বাঁচাও",0
"এইটা উপনযাস মুকতিযুদধ আশরিত বযবসায়িক সেইফ সাইড কোমল উপনযাস কিনতু এটি মুকতিযুদধের উপনযাস নয় কথাটা মনে রাখলেই পড়তে বেশ লাগে কিনতু হলোকাসট নিয়ে ইহুদীরা যেমন সচেতন মুকতিযুদধ রাজাকার পাকিসতানীদের ভূমিকা নিয়ে চেয়ে বেশি সচেতন এইটুকুই রিভিউ এইটাই নিমন রেটিং পরধান কারণ",0
"বাংলা একাডেমীর উচিত বইয়ের লেখিকা পরকাশনীর বিরুদধে কঠোর বযবসথা নেয়া যাতে অনয কেউ ভবিষযতে ভাষার বিকৃতি বই বের না",0
"ভালো লাগে নাই মিসির আলি সিরিজের অনযতম বাজে বই",0
"বইটা ভালো হয় নাই",0
"অনুবাদ খুব খারাপ ছিল অনুবাদকের লকষয নাকি আরো অনেক বই অনুবাদ করা আগে আসতে হবে টাকা দিয়ে কিনে গারবেজ পড়া খুবই বিরকতিকর",0
"অসাধারণ কিশোর উপনযাস বেশ ভালো",1
"নাহ ইউপিএলের ভারসনটা দেখতে সুনদর হলেও অনুবাদের মান নিমন বাইনডিং পেইজ কোয়ালিটিও ভালো মানের না অনুবাদ কেমন যেন ছাড়া ছাড়া লাগলো",0
"দেখতে পেলাম মহিলাকে সফল হওয়ার পথে একাকী মনসথিরতা ছিল পযাথলজিকাল ফলসবরূপ বইটি খুব বিরকতিকর কোনও মুকতির মূলয ছাড়াই খুঁজে পেয়েছে",0
"হাউস অফ দয সপিরিটস পরিয় বইগুলির মধযে এমনকি বিশবাস করি না তিনি বিরকতিকর ভরানত বাজে কথা লিখেছেন এটি পরায় পৃষঠাগুলির মাধযমে করা হয়েছে",0
"বইয়ের সাইজের বযাপার থাকে এটা ধরনের ফালতু সাইজের বই বই পড়ার পর তা দিয়ে মানুষ ঝালমুড়ি খায় না সেলফে রাখে এটা ধরনের সাইজের বই",0
"ই বইটা পড়ে ভয়ানক বিরকত হয়েছিলাম উফ",0
"অসাধারন বই সবারই পড়া উচিত",1
"মনে করি থরিলার পরেমিদের আবশযক বই পরতিটি অধযায়েই রয়েছে অসাধারণ থরিল যা আপনাকে বইয়ের সাথে আটকে রাখতে বাধয করবে",1
"পড়তে পড়তে বিরকত লাগছিলো বিশেষ কিছুই নেই",0
"ফালতু বই ইংলিশ মুভির ডায়লগ কপি করা",0
"আরিফ আজাদের বই মানেই বিশেষ কিছু আরেকটি বেসট সেলার বইয়ের অপেকষায়",1
"পরথম দু টি অধযায় পড়েছি পরে তা তযাগ করেছি এটি অশোধিত হাসযকর ছিল কারও কাছে এটি সুপারিশ করবে না",0
"পাঁচ পাঁচ কিছু বলার নেই",1
"ধরে নিয়েছিলাম এটি তাঁর মধযযুগীয় উপনযাসগুলির ধারাবাহিকতা হবে যা পরতযাশা করতাম তা নয় সাধারণত পড়তে পারি এমন কিছু নয়",0
"সপেন বিজয় বিজয়ী তারিক বিন যিয়াদকে নিয়ে লিখা মাসটারপিস এক খনডে পুরো ঐতিহাসিক উপনযাস পরথমে কিনব কিনব না নিয়ে দবিধাদবনদে ছিলাম কিনতু কিনার পরে সব সংশয় দূর হয়ে যায় নিঃসনদেহে পড়ে দেখার কালেকশনে রাখার মত বই",1
"নোংরা অরথহীন যারা বই নিয়ে মাতামাতি বইয়ের মাথামুনডুহীন উপসথাপনাকে কলপনায় বিমূরত শিলপ ভেবে নেয় হয়তো",0
"একবাকযে বলতে গেলে মুসলিম বিদবেষী হিনদু জাতীয়তাবাদ",0
"একদম ছোট ছোট লেখা পড়তেই কষট হয় বইটি দেখতে অনেকটা খাতার মত একদম বেডপ",0
